Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,SMA_10,EMA_10,RSI,MACD
450,AAPL,2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,132.362456086,132.46744505459998,130.8067104599,132.41972279610002,22155904,0.0,1.0,138.565,138.32710538327228,74.44822358259434,3.4085322387394967
451,AAPL,2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,132.8015008639,133.0087109102,132.3242782792,132.9064898325,19612801,0.0,1.0,138.813,138.4749044044955,75.69264830189199,3.251531726376953
452,AAPL,2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,132.85876757399998,133.078289963,132.4960784097,132.5247117648,17421717,0.0,1.0,139.04,138.60673996731452,75.85780733972891,3.096257459125667
453,AAPL,2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,132.6583340885,133.2882679003,132.5151673131,132.95421209100002,15309065,0.0,1.0,139.23999999999998,138.676423609621,73.96356617715794,2.9225667088959995
454,AAPL,2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,134.0613684874,134.3382530311,132.6917396694,133.0592010596,25691774,0.0,1.0,139.307,139.00071022605357,78.08828284025918,2.870443566022118
455,AAPL,2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,134.2808908764,134.5958577823,133.8704794536,134.3095242315,19231998,0.0,1.0,139.48000000000002,139.30785382131654,78.65797907354252,2.8152423165793437
456,AAPL,2017-03-17 00:00:00+00:00,139.99,141.0,139.89,141.0,43884952,133.6127792578,134.5767688789,133.5173347409,134.5767688789,43884952,0.0,1.0,139.501,139.431880399259,72.48139489399068,2.6840704850606016
457,AAPL,2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,135.0158136568,135.0539914636,133.8418460985,134.0041017773,21542038,0.0,1.0,139.71300000000002,139.80062941757555,76.63134824920799,2.6679777910210305
458,AAPL,2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,133.4696124824,136.2947701837,133.36462351379998,135.6362030169,39529912,0.0,1.0,139.745,139.8077877052891,64.99812662312135,2.495734480408572
459,AAPL,2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,134.97763585,135.1494359805,133.39325686889998,133.4743847083,25860165,0.0,1.0,139.98700000000002,140.10091721341834,69.8116173298886,2.4583844851377705
460,AAPL,2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,134.5004132653,135.1345466359,134.2045352628,134.8249246229,20346301,0.0,1.0,140.21099999999998,140.24984135643317,66.68623847042282,2.361219850835681
461,AAPL,2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,134.23316861790002,135.2830583042,133.9563795188,135.0539914636,22395563,0.0,1.0,140.36100000000002,140.32077929162713,64.93310943961572,2.235849042184924
462,AAPL,2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,134.46223545860002,134.7867468161,132.3051893758,133.0401121562,23575094,0.0,1.0,140.529,140.42245578405857,65.76391547725845,2.1312895876330913
463,AAPL,2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,137.2492153531,137.4782821937,134.2140797145,134.4908688136,33374805,0.0,1.0,141.01,141.03655473241156,73.8740886556497,2.258016059563886
464,AAPL,2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,137.5546378073,137.9077825199,136.6670037998,137.13468193280002,29189955,0.0,1.0,141.376,141.5971811447004,74.58463784894123,2.3570978702269088
465,AAPL,2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,137.3732932251,137.9173269716,136.9628818023,137.6214489691,21207252,0.0,1.0,141.7,142.02133002748212,73.30974779392018,2.3927078601169853
466,AAPL,2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,137.1155930294,137.6978045827,136.4952036693,137.1728597395,19661651,0.0,1.0,142.06699999999998,142.31927002248537,71.4409369883914,2.371801637266003
467,AAPL,2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,137.1537708361,137.5546378073,136.5333814761,137.1633152878,19985714,0.0,1.0,142.291,142.57031183657895,71.55661897569405,2.3315839226418404
468,AAPL,2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,138.1750271673,138.2895605877,136.64791489639998,136.7242705099,19891354,0.0,1.0,142.784,142.97025513901914,74.52882699429807,2.358859685569996
469,AAPL,2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,137.4591932903,138.8335943342,137.2587598048,137.6500823242,27717854,0.0,1.0,143.04399999999998,143.16111784101565,69.07988996948403,2.2935189336126314
470,AAPL,2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,137.1155930294,137.936415875,136.9151595438,137.71689348610002,21149034,0.0,1.0,143.318,143.2518236881037,66.56421662145607,2.187471120157568
471,AAPL,2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,136.8101705752,137.6119045174,136.7433594133,137.18240419120002,16658543,0.0,1.0,143.588,143.26785574481212,64.3219164602508,2.053929715084138
472,AAPL,2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,136.64791489639998,137.3248074105,136.3902147007,137.0583263192,18933397,0.0,1.0,143.817,143.25006379120993,63.105715767815276,1.9123353981168236
473,AAPL,2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,135.1780693356,136.8197150269,133.6795904197,136.4283925074,30379376,0.0,1.0,143.6,142.95550673826267,53.27803669166371,1.6567576808562023
474,AAPL,2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,135.3403250144,135.67438082360002,134.5863133306,135.1494359805,20350000,0.0,1.0,143.368,142.74541460403307,54.12731362149415,1.4511995527362842
475,AAPL,2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,134.6244911374,135.8939032126,134.6244911374,135.445313983,17822880,0.0,1.0,143.07999999999998,142.43715740329978,49.82435697286038,1.213782790787775
476,AAPL,2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,135.36895836940002,135.4166806279,134.4526910069,135.0349025602,16582094,0.0,1.0,142.897,142.32676514815435,53.92657742222241,1.0761624469160154
477,AAPL,2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,134.76765791280002,135.569391855,134.6817578475,134.9680913983,14697544,0.0,1.0,142.647,142.12189875758082,50.3462418290075,0.9058198704134668
478,AAPL,2017-04-19 00:00:00+00:00,140.68,142.0,140.45,141.88,17328375,134.2713464247,135.53121404819998,134.0518240357,135.4166806279,17328375,0.0,1.0,142.238,141.8597353471116,47.540595200952914,0.7205563717813845
479,AAPL,2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,135.9511699228,136.409303604,134.729480106,134.7867468161,23319562,0.0,1.0,142.08,141.96523801127313,56.39731922039137,0.7075942988157067
480,AAPL,2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,135.78891424399998,136.1802367634,135.3880472728,135.9511699228,17320928,0.0,1.0,141.941,142.02064928195074,55.423970802348585,0.6758138222891432
481,AAPL,2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,137.096504126,137.3923821285,136.6574593481,136.9628818023,17116599,0.0,1.0,141.971,142.3150766852324,61.23096261307677,0.7525007558106438
482,AAPL,2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,137.9459603267,138.29910503940002,137.3160265149,137.3542043217,18216472,0.0,1.0,142.107,142.71779001519016,64.46920178116287,0.8750047549421822
483,AAPL,2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,137.13468193280002,138.0127714886,136.8447214903,137.8886936165,19614287,0.0,1.0,142.312,142.8927372851556,59.368893136736716,0.8932058396754883
484,AAPL,2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,137.2396709014,137.592815614,136.7815372201,137.3661348863,13948980,0.0,1.0,142.511,143.05587596058186,59.81199043790488,0.9060618936440505
485,AAPL,2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,137.1060485777,137.7264379378,136.7433594133,137.5260044522,20247187,0.0,1.0,142.77100000000002,143.16389851320332,58.93113369887252,0.8946407177659239
486,AAPL,2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,139.90257292389998,140.4943289289,138.3563717495,138.4899940732,32818760,0.0,1.0,143.246,143.7850078744391,69.16580516640103,1.109229360963809
487,AAPL,2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,140.7902069314,141.34378512959998,140.1507286679,140.8188402865,39752670,0.0,1.0,143.877,144.46227916999564,71.58622211193514,1.3389016100679498
488,AAPL,2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,140.3607066052,140.771118028,137.6978045827,138.95767220620002,45142806,0.0,1.0,144.51500000000001,144.93459204817825,68.77308856452117,1.467688681473561
489,AAPL,2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,139.85485066540002,140.43706221870002,139.1676501435,139.8453062137,23275690,0.0,1.0,144.924,145.22466622123673,65.50794041868356,1.5095852339255487
490,AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,142.1741524269,142.1932413303,140.0743730544,140.0743730544,26787359,0.0,1.0,145.593,145.9038178173755,72.05814279614285,1.7190530714998715
491,AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,146.0396553628,146.6982225297,142.2409635888,142.2409635888,48339210,0.0,1.0,146.53000000000003,147.19585094148906,79.16115630776812,2.1866526243401836
492,AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,146.9750116288,147.8244678295,146.45961123729998,146.8604782085,35942435,0.0,1.0,147.47600000000003,148.43115077030924,80.4558300451163,2.6062630703052037
493,AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,146.2782666552,146.9272893703,145.1806547104,146.6314113678,25670456,0.0,1.0,148.43400000000003,149.30912335752575,76.6363604225876,2.8470830713284556
494,AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,147.5381342787,147.653136397,145.9664386618,146.1006077999,25596687,0.63,1.0,149.45,150.15291911070287,77.71332574606812,3.0583570542232508
495,AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,149.5985888984,149.9052612139,148.2281469886,148.2568975181,32221756,0.0,1.0,150.695,151.23420654512054,80.69883724045326,3.3605420031667848
496,AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,149.215248504,150.1256819406,148.5923203632,149.5123373097,25700983,0.0,1.0,151.607,152.04616899146225,78.58950850217714,3.5270909859212054
497,AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,148.9948277773,149.560254859,148.2760645379,149.44525274059998,19904679,0.0,1.0,152.403,152.6686837202873,77.337748571616,3.5990357332539133
498,AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,143.9922356309,148.13231189,143.4747260985,147.2027114336,49482818,0.0,1.0,152.72199999999998,152.22892304387145,55.66672248153169,3.1979777918963066
499,AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,146.1868593886,146.9535401773,144.8355844985,144.9697536365,33159664,0.0,1.0,153.32299999999998,152.28548249044027,60.849630253667385,3.0299924783894028
500,AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,146.6852019013,147.5668848083,146.2731109773,146.9918742167,26733798,0.0,1.0,153.733,152.42630385581475,61.93778398515773,2.9053317059450876
501,AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,147.57646831809998,148.1418953998,146.5414492534,147.586051828,22340069,0.0,1.0,153.83100000000002,152.7106122456666,63.87182085766389,2.848741850543462
502,AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,147.3943816308,148.44856771530002,146.9247896477,148.44856771530002,19430358,0.0,1.0,153.812,152.9086827464545,63.165654511768366,2.7567840794961
503,AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,146.9535401773,147.7489714956,146.3114450168,147.4327156703,19118319,0.0,1.0,153.82,152.98710406528096,61.39584860695395,2.616625893296657
504,AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,147.4614661998,147.9214746731,146.6564513717,147.3272970618,19044463,0.0,1.0,153.812,153.14763059886624,62.69284708858245,2.519275452333602
505,AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,147.2122949435,147.8160560646,146.9247896477,147.586051828,21632202,0.0,1.0,153.563,153.23169776270873,61.59948329429217,2.3935533068231507
506,AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,147.2697960027,147.99814275190002,146.9439566675,147.0302082562,20034934,0.0,1.0,153.36,153.31138907857988,61.76520068872275,2.2725624143938887
507,AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,146.3976966055,147.7489714956,146.0335232309,147.5573012984,23162873,0.0,1.0,153.089,153.21113651883806,57.69825360507155,2.0792782403892716
508,AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,146.8002040196,146.9439566675,145.8801870731,146.7906205097,16180143,0.0,1.0,153.382,153.20547533359476,59.03882411605399,1.937653565708814
509,AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,148.9756607576,148.9756607576,146.5222822337,147.1835444139,27285861,0.0,1.0,153.673,153.61357072748663,65.41772897629673,1.9856951617203435
510,AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,147.518967259,148.0173097717,147.0685422956,147.9118911632,24803858,0.0,1.0,153.76,153.67110332248907,58.8130758111486,1.8794520228493354
511,AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,148.0173097717,149.3206671125,147.3752146111,147.4902167294,26249630,0.0,1.0,153.80599999999998,153.81272090021835,60.290133373101796,1.8162763211942945
512,AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,148.8989926787,149.4835867801,148.0460603012,148.5635698336,20678772,0.0,1.0,153.963,154.0958625547241,62.8299391090094,1.8194716965791713
513,AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,148.534819304,149.0619123463,147.9693922224,148.7839905604,20771367,0.0,1.0,154.128,154.25843299931972,61.091874272727125,1.7709270853100065
514,AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,142.7751298788,148.7264895012,139.93841096059998,148.7264895012,64882700,0.0,1.0,153.63899999999998,153.29871790853431,41.526130630008005,1.2332818532864565
515,AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,139.363400369,140.00549552959998,136.5745990001,139.6700726845,71563614,0.0,1.0,152.82,151.86622374334624,34.481485961194835,0.5140067358516376
516,AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,140.4846710225,141.30885287040002,139.10464560280002,141.0309310845,33749154,0.0,1.0,152.112,150.9069103354651,38.19255444240727,0.03794780639873352
517,AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,139.1142291127,141.35677041969998,137.84920581129998,141.35677041969998,31224203,0.0,1.0,151.352,149.86201754719872,35.542710300978015,-0.4495393640432894
518,AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,138.280463755,138.4623587721,136.2870937043,137.35086329860002,31348832,0.0,1.0,150.463,148.84892344770805,33.99726546089427,-0.895752510525881
519,AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,136.3445947634,138.481717462,136.2775101944,137.7917047521,49180748,0.0,1.0,149.145,147.65275554812476,30.66345534856032,-1.3962813003851409
520,AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,140.245083276,140.6284236704,137.6767026338,137.6767026338,31449132,0.0,1.0,148.38600000000002,147.41407272119298,42.828280028265624,-1.4478490838887126
521,AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,138.9704764648,140.7530092986,138.9033918958,140.7530092986,24572170,0.0,1.0,147.442,146.976968590067,40.33772049879182,-1.5778483549084683
522,AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,139.7946583127,139.9856576642,138.58713607040002,139.4592354676,21064679,0.0,1.0,146.49200000000002,146.77570157369118,42.65969674311573,-1.5931144691842576
523,AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,139.5646540761,140.590089631,139.0757992381,139.6988232141,18673365,0.0,1.0,145.55599999999998,146.5673921966564,42.16649690418762,-1.6060652485264484
524,AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,140.1875822169,141.0309310845,139.0663115634,139.08547858309998,25997976,0.0,1.0,145.286,146.51513906999162,44.05304724102929,-1.5460572807913593
525,AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,139.7467407634,142.1042841887,139.3250663296,141.0405145943,25524661,0.0,1.0,145.326,146.38875014817495,42.98441306873779,-1.5181187615597196
526,AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,137.74378720290002,140.0725800986,137.6383685944,138.9704764648,24423643,0.0,1.0,145.04000000000002,145.90534103032496,38.423768775188876,-1.645652756331998
527,AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,139.7563242732,140.0246625493,137.197622976,138.4721339521,21915939,0.0,1.0,145.107,145.89164266117496,44.76517892412332,-1.5592973077195609
528,AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,137.6958696536,139.08547858309998,136.3541782733,138.68297116899998,31116980,0.0,1.0,145.046,145.48952581368857,40.20052069712354,-1.6453801065819391
529,AAPL,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,138.0217089888,138.9225589155,137.7917047521,138.4337999127,22328979,0.0,1.0,145.221,145.22233930210882,41.22125657280158,-1.6669506172965498
530,AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,137.5233664761,139.2483982507,137.1400260817,138.8458908366,14258300,0.0,1.0,144.93699999999998,144.9091867017254,40.09404620869099,-1.7063354833288429
531,AAPL,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,138.08879355780002,138.7596392479,136.7793986057,137.7054531634,20758795,0.0,1.0,144.845,144.76024366504805,42.0309725799729,-1.67068162642164
532,AAPL,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,136.785436217,137.5233664761,136.4787639015,137.0633580029,23374374,0.0,1.0,144.531,144.39110845322114,38.90809691117823,-1.7321986145835524
533,AAPL,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,138.1750451465,138.7213052085,136.94835588459998,136.94835588459998,18505351,0.0,1.0,144.386,144.35272509809002,43.7101720672339,-1.6449860142593025
534,AAPL,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,139.0183940141,139.8713263915,137.3987808479,138.1079605775,21030466,0.0,1.0,144.26399999999998,144.48132053480091,46.46070771588883,-1.4877113443271242
535,AAPL,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,139.4688189775,139.775491293,138.3667153437,138.70213818870002,18311156,0.0,1.0,144.23499999999999,144.67198952847346,47.92430731391199,-1.3100435961543155
536,AAPL,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,139.6700726845,140.0917471183,138.7883897775,139.7946583127,23617964,0.0,1.0,144.43599999999998,144.8661732505692,48.60041425479664,-1.1391638094530379
